window_label,event_name,page_path,page_title,occurred_on_replay_library,interaction_url,interaction_label,interaction_host,event_count,unique_users
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=ldZipqV3RK8,Prufrock,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=ljw_rny1f5g,M1,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=m2E3Mlvlt_g,1.40M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=mWtu5iEqsJc,L3,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=pAR6TjBvcVU,992K,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=px9Y47KS2WI,Un4given,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=rUJk1tltXmc,Mawg,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=rUJk1tltXmc,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=sJkqW0SZiAU,Painhawk,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=sJkqW0SZiAU,L3,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=tXJrGZpYdng,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=tXJrGZpYdng,L3,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=uKuTn0wRvpU,Jun 26,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=uUhXfNZFT5Y,1.22M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=vSD_4HZtQUQ,🔄 Alternate Team,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=w2P8uoGo5oo,1.66M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=wfLVf7Zso7Y,Stringer de Los Redimidos,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=wlZUgv9qX6Q,1.80M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=x5xRU1vQUjA,1.55M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=x5xRU1vQUjA,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=xCPTvdInpiw,1.95M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=xxieXsCqfdk,1.78M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=y-6dGBTlqBI,Blackmane Gaming,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=y-6dGBTlqBI,1.92M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=z0KVejHSRCg,1.65M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=zB62xwG5xYA,Un4given,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s103/,Guild Raid Season 103 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=H6b3ofcOSTI,1.64M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s104/,Guild Raid Season 104 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=B5I_AYTHRmQ,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s104/,Guild Raid Season 104 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=xsTygubUf3k,Painhawk,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s104/,Guild Raid Season 104 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=xsTygubUf3k,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Temporada 105 de la Incursión de Gremio | Infografías de Terminus Maximus,false,https://www.youtube.com/watch?v=0gQyyUSz0hA,Blackmane Gaming,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0m5N-GCmpKE,M1,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Raid de guilde Saison 105 | Infographie Terminus Maximus,false,https://www.youtube.com/watch?v=6AgE4JZw5aU,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=CNEOWyf4kpA,Mar 20,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=CNEOWyf4kpA,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Рейды гильдии 105-го сезона | Инфографика «Терминус Максимус»,false,https://www.youtube.com/watch?v=CNEOWyf4kpA,"1,31 млн.",www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Temporada 105 de la Incursión de Gremio | Infografías de Terminus Maximus,false,https://www.youtube.com/watch?v=CNEOWyf4kpA,Ulf,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Temporada 105 de la Incursión de Gremio | Infografías de Terminus Maximus,false,https://www.youtube.com/watch?v=GqGL_7orsNs,"1,56 millones",www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Temporada 105 de la Incursión de Gremio | Infografías de Terminus Maximus,false,https://www.youtube.com/watch?v=LoL5L2SSLgA,"1,39 millones",www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=LoL5L2SSLgA,Yagyuu,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=LoL5L2SSLgA,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Temporada 105 de la Incursión de Gremio | Infografías de Terminus Maximus,false,https://www.youtube.com/watch?v=UqouUwUZC_M,Yagyuu,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=UqouUwUZC_M,L2,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=UqouUwUZC_M,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Temporada 105 de la Incursión de Gremio | Infografías de Terminus Maximus,false,https://www.youtube.com/watch?v=XLcECO6lJA0,Prufrock,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Рейды гильдии 105-го сезона | Инфографика «Терминус Максимус»,false,https://www.youtube.com/watch?v=XLcECO6lJA0,"2,10 млн.",www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=XLcECO6lJA0,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Y74uUgSfZrw,L1,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,길드 레이드 시즌 105 | 터미너스 막시무스 인포그래픽,false,https://www.youtube.com/watch?v=Y74uUgSfZrw,페인호크,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=fjBrAtXrOZI,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Рейды гильдии 105-го сезона | Инфографика «Терминус Максимус»,false,https://www.youtube.com/watch?v=kX3ncIq8hIs,"1,98 млн.",www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Рейды гильдии 106-го сезона | Инфографика «Терминус Максимус»,false,https://www.youtube.com/watch?v=Hf5j6qg1jtU,"1,67М",www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=LRtGzA-RRMM,1.60M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Рейды гильдии 106-го сезона | Инфографика «Терминус Максимус»,false,https://www.youtube.com/watch?v=XLcECO6lJA0,"2,10 млн.",www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Рейды гильдии 106-го сезона | Инфографика «Терминус Максимус»,false,https://www.youtube.com/watch?v=_RpiTVyoI98,"1,50 М",www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=dgTNhzPZcXI,981K,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=doBjk8eUinI,L5,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=i7KSpAVjR8Y,Painhawk,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Рейды гильдии 106-го сезона | Инфографика «Терминус Максимус»,false,https://www.youtube.com/watch?v=i7KSpAVjR8Y,"1,20 млн.",www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=pS0D8UQ_kv4,L4,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=wfLVf7Zso7Y,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=yDOfO0aEwXY,M2,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=yDOfO0aEwXY,1.00M,www.youtube.com,1,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/boss-meta.png,Guild Raid Boss Meta Guide,terminusmaximus.com,789,514
90 days (available 22 of requested 90),full_resolution_infographic_open,/elite-campaigns/,Elite Campaigns | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,terminusmaximus.com,662,424
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/lysander/,Lysander Legendary Release Event | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/lysander-lre.png,Lysander Legendary Release Event,terminusmaximus.com,611,477
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/lucius/,Lucius Legendary Release Event | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/lucius-lre.png,Lucius Legendary Release Event,terminusmaximus.com,504,356
90 days (available 22 of requested 90),full_resolution_infographic_open,/beginner-guide/,Beginner Guide | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/beginner-guide.png,Beginner Guide,terminusmaximus.com,387,271
90 days (available 22 of requested 90),full_resolution_infographic_open,/campaign-event/,Campaign Event | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/campaign-event.png,Campaign Event,terminusmaximus.com,328,227
90 days (available 22 of requested 90),full_resolution_infographic_open,/incursion-mow/,Incursion & Machine of War | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/incursion-mow.png,Incursion & Machine of War,terminusmaximus.com,202,171
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s106-mythic.png,Guild Raid Season 106 - Mythic Bosses,terminusmaximus.com,99,78
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/farsight/,Farsight Legendary Release Event | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/farsight-lre.png,Farsight Legendary Release Event,terminusmaximus.com,99,74
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s105-mythic.png,Guild Raid Season 105 - Mythic Bosses,terminusmaximus.com,95,84
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s105-legendary.png,Guild Raid Season 105 - Legendary Bosses,terminusmaximus.com,85,71
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/uthar/,Uthar Legendary Release Event | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/uthar-lre.png,Uthar Legendary Release Event,terminusmaximus.com,82,66
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s106-legendary.png,Guild Raid Season 106 - Legendary Bosses,terminusmaximus.com,61,57
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s105-epic.png,Guild Raid Season 105 - Epic Bosses,terminusmaximus.com,54,46
90 days (available 22 of requested 90),full_resolution_infographic_open,/hre/,Hero Release Events | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/hre.png,Hero Release Events,terminusmaximus.com,49,46
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s106-epic.png,Guild Raid Season 106 - Epic Bosses,terminusmaximus.com,37,30
90 days (available 22 of requested 90),full_resolution_infographic_open,/campaign-event/,Campaign Event | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/campaign-event.png,Campaign Event,www.terminusmaximus.com,25,6
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s105-coming-soon.png,Guild Raid Season 105 - Coming Soon,terminusmaximus.com,25,22
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s106-coming-soon.png,Guild Raid Season 106 - Coming Soon,terminusmaximus.com,23,19
90 days (available 22 of requested 90),full_resolution_infographic_open,/elite-campaigns/,Elite Campaigns | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,www.terminusmaximus.com,22,9
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/boss-meta.png,Guild Raid Boss Meta Guide,www.terminusmaximus.com,18,7
90 days (available 22 of requested 90),full_resolution_infographic_open,/beginner-guide/,Beginner Guide | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/beginner-guide.png,Beginner Guide,www.terminusmaximus.com,15,10
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/lysander/,Lysander Legendary Release Event | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/lysander-lre.png,Lysander Legendary Release Event,www.terminusmaximus.com,15,10
90 days (available 22 of requested 90),full_resolution_infographic_open,/campaigns/indomitus/,Tacticus Indomitus Campaign Guide,false,https://terminusmaximus.com/images/indomitus.png,Indomitus Campaign Guide,terminusmaximus.com,14,14
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/lucius/,Lucius Legendary Release Event | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/lucius-lre.png,Lucius Legendary Release Event,www.terminusmaximus.com,14,11
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/farsight/,Farsight Legendary Release Event | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/farsight-lre.png,Farsight Legendary Release Event,www.terminusmaximus.com,10,2
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s104/,Guild Raid Season 104 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s104-mythic.png,Guild Raid Season 104 - Mythic Bosses,terminusmaximus.com,9,6
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/uthar/,Uthar Legendary Release Event | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/uthar-lre.png,Uthar Legendary Release Event,www.terminusmaximus.com,7,3
90 days (available 22 of requested 90),full_resolution_infographic_open,/elite-campaigns/,Элитные кампании | Инфографика Terminus Maximus,false,https://terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,terminusmaximus.com,5,3
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s104/,Guild Raid Season 104 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s104-legendary.png,Guild Raid Season 104 - Legendary Bosses,terminusmaximus.com,5,3
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/lucius/,"Событие, посвященное выходу легендарного персонажа Луция | Инфографика Терминус Максимус",false,https://terminusmaximus.com/images/lucius-lre.png,Lucius Legendary Release Event,terminusmaximus.com,5,2
90 days (available 22 of requested 90),full_resolution_infographic_open,/campaign-event/,Мероприятие в рамках кампании | Инфографика «Терминус Максимус»,false,https://terminusmaximus.com/images/campaign-event.png,Campaign Event,terminusmaximus.com,4,3
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s104/,Guild Raid Season 104 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s104-coming-soon.png,Guild Raid Season 104 - Coming Soon,terminusmaximus.com,4,2
90 days (available 22 of requested 90),full_resolution_infographic_open,/hre/,Hero Release Events | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/hre.png,Hero Release Events,www.terminusmaximus.com,4,3
90 days (available 22 of requested 90),full_resolution_infographic_open,/incursion-mow/,Вторжение и Военная машина | Инфографика Terminus Maximus,false,https://terminusmaximus.com/images/incursion-mow.png,Incursion & Machine of War,terminusmaximus.com,4,2
90 days (available 22 of requested 90),full_resolution_infographic_open,/incursion-mow/,Incursion & Machine of War | Terminus Maximus Infographics,false,https://www.terminusmaximus.com/images/incursion-mow.png,Incursion & Machine of War,www.terminusmaximus.com,4,3
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/lysander/,"Событие, посвященное выходу легендарного Лисандера | Инфографика Терминус Максимус",false,https://terminusmaximus.com/images/lysander-lre.png,Lysander Legendary Release Event,terminusmaximus.com,4,3
90 days (available 22 of requested 90),full_resolution_infographic_open,/elite-campaigns/,Elite-Kampagnen | Terminus Maximus Infografiken,false,https://terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,terminusmaximus.com,3,2
90 days (available 22 of requested 90),full_resolution_infographic_open,/elite-campaigns/,Campagnes d'élite | Infographies Terminus Maximus,false,https://terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,terminusmaximus.com,3,2
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/lucius/,Lucius Legendary Release Event | Terminus Maximus Infografiken,false,https://terminusmaximus.com/images/lucius-lre.png,Lucius Legendary Release Event,terminusmaximus.com,3,2
90 days (available 22 of requested 90),full_resolution_infographic_open,/beginner-guide/,Руководство для начинающих | Инфографика Terminus Maximus,false,https://terminusmaximus.com/images/beginner-guide.png,Beginner Guide,terminusmaximus.com,2,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s106/,Raid de guilde Saison 106 | Infographie Terminus Maximus,false,https://terminusmaximus.com/images/guild-raid-s106-mythic.png,Guild Raid Season 106 - Mythic Bosses,terminusmaximus.com,2,2
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s106/,Sezon 106 rajdów gildii | Infografiki Terminus Maximus,false,https://terminusmaximus.com/images/guild-raid-s106-mythic.png,Guild Raid Season 106 - Mythic Bosses,terminusmaximus.com,2,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/incursion-mow/,Invasion & Kriegsmaschinerie | Terminus Maximus Infografiken,false,https://terminusmaximus.com/images/incursion-mow.png,Incursion & Machine of War,terminusmaximus.com,2,2
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/lucius/,Evento de lanzamiento legendario de Lucius | Infografía de Terminus Maximus,false,https://terminusmaximus.com/images/lucius-lre.png,Lucius Legendary Release Event,terminusmaximus.com,2,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/lre/lysander/,Événement de lancement légendaire de Lysander | Infographies Terminus Maximus,false,https://terminusmaximus.com/images/lysander-lre.png,Lysander Legendary Release Event,terminusmaximus.com,2,2
90 days (available 22 of requested 90),full_resolution_infographic_open,/beginner-guide/,Guide du débutant | Infographies Terminus Maximus,false,https://terminusmaximus.com/images/beginner-guide.png,Beginner Guide,terminusmaximus.com,1,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/beginner-guide/,Anfängerleitfaden | Terminus Maximus Infografiken,false,https://terminusmaximus.com/images/beginner-guide.png,Beginner Guide,terminusmaximus.com,1,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/campaign-event/,Événement de campagne | Infographies Terminus Maximus,false,https://terminusmaximus.com/images/campaign-event.png,Campaign Event,terminusmaximus.com,1,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/elite-campaigns/,Campañas de élite | Infografías de Terminus Maximus,false,https://terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,terminusmaximus.com,1,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/elite-campaigns/,Елітні кампанії | Інфографіка Terminus Maximus,false,https://terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,terminusmaximus.com,1,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/elite-campaigns/,Campanhas de Elite | Infográficos da Terminus Maximus,false,https://terminusmaximus.com/images/elite-campaigns.png,Elite Campaigns,terminusmaximus.com,1,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s100/,Guild Raid Season 100 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s100-mythic.png,Guild Raid Season 100 - Mythic Bosses,terminusmaximus.com,1,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s103/,Guild Raid Season 103 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s103-epic.png,Guild Raid Season 103 - Epic Bosses,terminusmaximus.com,1,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s103/,Guild Raid Season 103 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s103-legendary.png,Guild Raid Season 103 - Legendary Bosses,terminusmaximus.com,1,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s104/,Guild Raid Season 104 | Terminus Maximus Infographics,false,https://terminusmaximus.com/images/guild-raid-s104-epic.png,Guild Raid Season 104 - Epic Bosses,terminusmaximus.com,1,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s105/,Рейды гильдии 105-го сезона | Инфографика «Терминус Максимус»,false,https://terminusmaximus.com/images/guild-raid-s105-coming-soon.png,Guild Raid Season 105 - Coming Soon,terminusmaximus.com,1,1
90 days (available 22 of requested 90),full_resolution_infographic_open,/guild-raid/s105/,길드 레이드 시즌 105 | 터미너스 막시무스 인포그래픽,false,https://terminusmaximus.com/images/guild-raid-s105-epic.png,Guild Raid Season 105 - Epic Bosses,terminusmaximus.com,1,1
